0.614054054054	0.862068965517
0.582342342342	0.880877742947
0.549189189189	0.894984326019
0.516036036036	0.913793103448
0.482882882883	0.931034482759
0.448288288288	0.940438871473
0.413693693694	0.94670846395
0.377657657658	0.945141065831
0.343063063063	0.938871473354
0.307027027027	0.926332288401
0.273873873874	0.913793103448
0.237837837838	0.902821316614
0.203243243243	0.891849529781
0.174414414414	0.869905956113
0.155675675676	0.836990595611
0.12972972973	0.808777429467
0.102342342342	0.783699059561
0.0821621621624	0.75078369906
0.0706306306306	0.713166144201
0.0533333333334	0.680250783699
0.0345945945946	0.647335423197
0.0259459459459	0.609717868339
0.0216216216216	0.570532915361
0.012972972973	0.532915360502
0.00720720720721	0.493730407524
0.00144144144144	0.456112852665
0.0	0.416927899687
0.0	0.377742946708
0.00864864864864	0.33855799373
0.0172972972973	0.30407523511
0.0259459459459	0.26802507837
0.0418018018018	0.228840125392
0.0533333333334	0.191222570533
0.0663063063063	0.155172413793
0.0864864864864	0.122257053292
0.110990990991	0.08934169279
0.13981981982	0.0673981191223
0.17009009009	0.0485893416928
0.201801801802	0.0313479623824
0.236396396396	0.0188087774295
0.270990990991	0.00940438871473
0.307027027027	0.00470219435737
0.343063063063	0.0
0.379099099099	0.00156739811912
0.416576576577	0.00470219435737
0.452612612613	0.0141065830721
0.487207207207	0.0188087774295
0.521801801802	0.025078369906
0.554954954955	0.0391849529781
0.586666666666	0.0564263322884
0.616936936937	0.0752351097179
0.642882882883	0.103448275862
0.667387387387	0.133228840125
0.687567567567	0.166144200627
0.707747747748	0.197492163009
0.727927927928	0.228840125392
0.745225225226	0.263322884013
0.753873873874	0.300940438871
0.758198198198	0.33855799373
0.761081081081	0.377742946708
0.761081081081	0.416927899687
0.761081081081	0.456112852665
0.761081081081	0.495297805643
0.761081081081	0.53605015674
0.755315315315	0.573667711599
0.745225225226	0.611285266458
0.735135135135	0.648902821317
0.725045045045	0.686520376176
0.713513513514	0.722570532915
0.699099099099	0.757053291536
0.681801801802	0.789968652038
0.664504504505	0.822884012539
0.644324324324	0.855799373041
0.612612612613	0.871473354232
