-0.000621310966139	7.60886485957e-20	142210960
-0.00124262193228	1.52177297191e-19	154700040
-0.00186393289842	2.28265945787e-19	175556898
-0.00248524386455	3.04354594383e-19	195004940
-0.00310655483069	3.80443242978e-19	214711904
-0.00372786579683	4.56531891574e-19	234787940
-0.00434917676297	5.3262054017e-19	255044937
-0.00497048772911	6.08709188765e-19	274600982
-0.00559179869525	6.84797837361e-19	294682979
-0.00621310966139	7.60886485957e-19	315107107
-0.00683442062752	8.36975134552e-19	334770917
-0.00745573159366	9.13063783148e-19	355736017
-0.0080770425598	9.89152431744e-19	375071048
-0.00869835352594	1.06524108034e-18	394664049
-0.00931966449208	1.14132972894e-18	415421009
-0.00994097545822	1.21741837753e-18	434776067
-0.0105622864244	1.29350702613e-18	454771995
-0.0111835973905	1.36959567472e-18	474976062
-0.0118049083566	1.44568432332e-18	494879007
-0.0124262193228	1.52177297191e-18	514873981
-0.0130475302889	1.59786162051e-18	534965038
-0.013668841255	1.6739502691e-18	554677009
-0.0142901522212	1.7500389177e-18	574815988
-0.0149114631873	1.8261275663e-18	594860076
-0.0155327741535	1.90221621489e-18	614819049
-0.0161540851196	1.97830486349e-18	634951114
-0.0167753960857	2.05439351208e-18	654791116
-0.0173967070519	2.13048216068e-18	674877882
-0.018018018018	2.20657080927e-18	695445060
-0.0186393289842	2.28265945787e-18	714860916
-0.0192606399503	2.35874810647e-18	734741926
-0.0198819509164	2.43483675506e-18	754806995
-0.0205032618826	2.51092540366e-18	775120973
-0.0211245728487	2.58701405225e-18	794707059
-0.0217458838148	2.66310270085e-18	815062046
-0.022367194781	2.73919134944e-18	834803104
-0.0229885057471	2.81527999804e-18	854733943
-0.0236098167133	2.89136864664e-18	875044107
-0.0242311276794	2.96745729523e-18	894797086
-0.0248524386455	3.04354594383e-18	914747953
-0.0254737496117	3.11963459242e-18	935076951
-0.0260950605778	3.19572324102e-18	954788923
-0.026716371544	3.27181188961e-18	974703073
-0.0273376825101	3.34790053821e-18	994904041
-0.0279589934762	3.42398918681e-18	14913082
-0.0285803044424	3.5000778354e-18	34748077
-0.0292016154085	3.576166484e-18	54869890
-0.0298229263747	3.65225513259e-18	74927091
-0.0304442373408	3.72834378119e-18	94842910
-0.0310655483069	3.80443242978e-18	114742994
-0.0316868592731	3.88052107838e-18	134804964
-0.0323081702392	3.95660972697e-18	154808044
-0.0329294812053	4.03269837557e-18	174793958
-0.0335507921715	4.10878702417e-18	194694995
-0.0341721031376	4.18487567276e-18	215106964
-0.0347934141038	4.26096432136e-18	234827041
-0.0354147250699	4.33705296995e-18	254692077
-0.036036036036	4.41314161855e-18	274740934
-0.0366573470022	4.48923026714e-18	294908046
-0.0372786579683	4.56531891574e-18	314851045
-0.0378999689345	4.64140756434e-18	335093021
-0.0385212799006	4.71749621293e-18	354965925
-0.0391425908667	4.79358486153e-18	374914884
-0.0397639018329	4.86967351012e-18	394953966
-0.040385212799	4.94576215872e-18	415023088
-0.0410065237651	5.02185080731e-18	434900045
-0.0416278347313	5.09793945591e-18	454931974
-0.0422491456974	5.17402810451e-18	474688053
-0.0428704566636	5.2501167531e-18	494951963
-0.0434917676297	5.3262054017e-18	514949083
-0.0441130785958	5.40229405029e-18	534723043
-0.044734389562	5.47838269889e-18	555135965
-0.0453557005281	5.55447134748e-18	574922084
-0.0459770114943	5.63055999608e-18	594696998
-0.0465983224604	5.70664864468e-18	615017890
-0.0472196334265	5.78273729327e-18	634644031
-0.0478409443927	5.85882594187e-18	654844045
-0.0484622553588	5.93491459046e-18	675039052
-0.0490835663249	6.01100323906e-18	694820880
-0.0497048772911	6.08709188765e-18	714726924
-0.0503261882572	6.16318053625e-18	734814882
-0.0509474992234	6.23926918485e-18	754628896
-0.0515688101895	6.31535783344e-18	774791955
-0.0521901211556	6.39144648204e-18	794833898
-0.0528114321218	6.46753513063e-18	815052986
-0.0534327430879	6.54362377923e-18	835383892
-0.0540540540541	6.61971242782e-18	854757070
-0.0546753650202	6.69580107642e-18	874614000
-0.0552966759863	6.77188972501e-18	894700050
-0.0559179869525	6.84797837361e-18	914870023
-0.0565392979186	6.92406702221e-18	934904098
-0.0571606088847	7.0001556708e-18	954669952
-0.0577819198509	7.0762443194e-18	975047111
