-0.000621310966139	7.60886485957e-20	1536256072459640979
-0.00124262193228	1.52177297191e-19	1536256072468225002
-0.00186393289842	2.28265945787e-19	1536256072488269090
-0.00248524386455	3.04354594383e-19	1536256072508224964
-0.00310655483069	3.80443242978e-19	1536256072528493881
-0.00372786579683	4.56531891574e-19	1536256072548202037
-0.00434917676297	5.3262054017e-19	1536256072568315029
-0.00497048772911	6.08709188765e-19	1536256072588351011
-0.00559179869525	6.84797837361e-19	1536256072608421087
-0.00621310966139	7.60886485957e-19	1536256072628356933
-0.00683442062752	8.36975134552e-19	1536256072648508071
-0.00745573159366	9.13063783148e-19	1536256072669042110
-0.0080770425598	9.89152431744e-19	1536256072688411951
-0.00869835352594	1.06524108034e-18	1536256072708365917
-0.00931966449208	1.14132972894e-18	1536256072729321002
-0.00994097545822	1.21741837753e-18	1536256072748445987
-0.0105622864244	1.29350702613e-18	1536256072768174886
-0.0111835973905	1.36959567472e-18	1536256072788239955
-0.0118049083566	1.44568432332e-18	1536256072808171987
-0.0124262193228	1.52177297191e-18	1536256072828356981
-0.0130475302889	1.59786162051e-18	1536256072848941087
-0.013668841255	1.6739502691e-18	1536256072868407964
-0.0142901522212	1.7500389177e-18	1536256072888303041
-0.0149114631873	1.8261275663e-18	1536256072908483028
-0.0155327741535	1.90221621489e-18	1536256072928419113
-0.0161540851196	1.97830486349e-18	1536256072948296070
-0.0167753960857	2.05439351208e-18	1536256072968580961
-0.0173967070519	2.13048216068e-18	1536256072988410949
-0.018018018018	2.20657080927e-18	15362560738533000
-0.0186393289842	2.28265945787e-18	153625607328520107
-0.0192606399503	2.35874810647e-18	153625607348506021
-0.0198819509164	2.43483675506e-18	153625607369200992
-0.0205032618826	2.51092540366e-18	153625607388506937
-0.0211245728487	2.58701405225e-18	1536256073108881950
-0.0217458838148	2.66310270085e-18	1536256073128669023
-0.022367194781	2.73919134944e-18	1536256073148248910
-0.0229885057471	2.81527999804e-18	1536256073168237924
-0.0236098167133	2.89136864664e-18	1536256073188268899
-0.0242311276794	2.96745729523e-18	1536256073208271026
-0.0248524386455	3.04354594383e-18	1536256073228298902
-0.0254737496117	3.11963459242e-18	1536256073248989105
-0.0260950605778	3.19572324102e-18	1536256073268443107
-0.026716371544	3.27181188961e-18	1536256073288301944
-0.0273376825101	3.34790053821e-18	1536256073308490991
-0.0279589934762	3.42398918681e-18	1536256073328500032
-0.0285803044424	3.5000778354e-18	1536256073348582983
-0.0292016154085	3.576166484e-18	1536256073368478059
-0.0298229263747	3.65225513259e-18	1536256073388204097
-0.0304442373408	3.72834378119e-18	1536256073408293008
-0.0310655483069	3.80443242978e-18	1536256073428442955
-0.0316868592731	3.88052107838e-18	1536256073448607921
-0.0323081702392	3.95660972697e-18	1536256073468945980
-0.0329294812053	4.03269837557e-18	1536256073488646030
-0.0335507921715	4.10878702417e-18	1536256073508399963
-0.0341721031376	4.18487567276e-18	1536256073528467893
-0.0347934141038	4.26096432136e-18	1536256073548158884
-0.0354147250699	4.33705296995e-18	1536256073568093061
-0.036036036036	4.41314161855e-18	1536256073588162899
-0.0366573470022	4.48923026714e-18	1536256073609333038
-0.0372786579683	4.56531891574e-18	1536256073628990888
-0.0378999689345	4.64140756434e-18	1536256073648842096
