-0.000621495327103	7.61112263021e-20	61963081
-0.00124299065421	1.52222452604e-19	72097063
-0.00186448598131	2.28333678906e-19	92396020
-0.00248598130841	3.04444905209e-19	112379074
-0.00310747663551	3.80556131511e-19	132116079
-0.00372897196262	4.56667357813e-19	152118921
-0.00435046728972	5.32778584115e-19	172329902
-0.00497196261682	6.08889810417e-19	192487001
-0.00559345794393	6.85001036719e-19	212443113
-0.00621495327103	7.61112263021e-19	232446908
-0.00683644859813	8.37223489324e-19	252343893
-0.00745794392523	9.13334715626e-19	272792100
-0.00807943925234	9.89445941928e-19	292287111
-0.00870093457944	1.06555716823e-18	312352895
-0.00932242990654	1.14166839453e-18	332503080
-0.00994392523364	1.21777962083e-18	352459907
-0.0105654205607	1.29389084714e-18	372354030
-0.0111869158879	1.37000207344e-18	392852067
-0.011808411215	1.44611329974e-18	412411928
-0.0124299065421	1.52222452604e-18	432454109
-0.0130514018692	1.59833575235e-18	452605962
-0.0136728971963	1.67444697865e-18	472271919
-0.0142943925234	1.75055820495e-18	493715047
-0.0149158878505	1.82666943125e-18	512414932
-0.0155373831776	1.90278065755e-18	532097101
-0.0161588785047	1.97889188386e-18	552087068
-0.0167803738318	2.05500311016e-18	572123050
-0.0174018691589	2.13111433646e-18	592286109
-0.018023364486	2.20722556276e-18	612503051
-0.0186448598131	2.28333678906e-18	632117986
-0.0192663551402	2.35944801537e-18	652169942
-0.0198878504673	2.43555924167e-18	672811031
-0.0205093457944	2.51167046797e-18	692555904
-0.0211308411215	2.58778169427e-18	712363004
-0.0217523364486	2.66389292058e-18	732558012
-0.0223738317757	2.74000414688e-18	752352952
-0.0229953271028	2.81611537318e-18	772342920
-0.0236168224299	2.89222659948e-18	792495965
-0.024238317757	2.96833782578e-18	812340974
-0.0248598130841	3.04444905209e-18	832493066
-0.0254813084112	3.12056027839e-18	852567911
-0.0261028037383	3.19667150469e-18	872361898
-0.0267242990654	3.27278273099e-18	892551898
-0.0273457943925	3.34889395729e-18	912344932
-0.0279672897196	3.4250051836e-18	932331085
-0.0285887850467	3.5011164099e-18	952243089
-0.0292102803738	3.5772276362e-18	972489118
-0.0298317757009	3.6533388625e-18	992487907
-0.030453271028	3.72945008881e-18	13036966
-0.0310747663551	3.80556131511e-18	32562017
-0.0316962616822	3.88167254141e-18	52210092
-0.0323177570093	3.95778376771e-18	72891950
-0.0329392523364	4.03389499401e-18	92730998
-0.0335607476636	4.11000622032e-18	112142086
-0.0341822429907	4.18611744662e-18	132409095
-0.0348037383178	4.26222867292e-18	152455091
-0.0354252336449	4.33833989922e-18	172436952
-0.036046728972	4.41445112552e-18	192600965
-0.0366682242991	4.49056235183e-18	212234973
-0.0372897196262	4.56667357813e-18	232307910
-0.0379112149533	4.64278480443e-18	252665042
-0.0385327102804	4.71889603073e-18	272454023
-0.0391542056075	4.79500725704e-18	292489051
-0.0397757009346	4.87111848334e-18	312510013
-0.0403971962617	4.94722970964e-18	332407951
-0.0410186915888	5.02334093594e-18	352391004
-0.0416401869159	5.09945216224e-18	372529029
-0.042261682243	5.17556338855e-18	392594099
-0.0428831775701	5.25167461485e-18	412457942
-0.0435046728972	5.32778584115e-18	432471990
