0.333	0.183
0.333	0.207
0.333	0.232
0.333	0.258
0.333	0.283
0.333	0.308
0.333	0.333
0.333	0.358
0.333	0.383
0.333	0.408
0.333	0.433
0.333	0.459
0.333	0.484
0.333	0.508
0.333	0.534
0.333	0.559
0.333	0.585
0.333	0.61
0.333	0.635
0.333	0.66
0.333	0.685
0.333	0.711
0.333	0.736
0.333	0.761
0.333	0.79
0.359	0.79
0.384	0.79
0.41	0.79
0.435	0.79
0.461	0.79
0.486	0.79
0.513	0.79
0.538	0.79
0.563	0.79
0.588	0.79
0.614	0.79
0.638	0.79
0.662	0.79
0.687	0.79
