0.268	0.794
0.268	0.769
0.268	0.744
0.268	0.719
0.268	0.694
0.268	0.669
0.268	0.644
0.268	0.619
0.268	0.592
0.268	0.565
0.268	0.541
0.268	0.517
0.268	0.492
0.268	0.467
0.268	0.442
0.268	0.418
0.268	0.393
0.268	0.368
0.268	0.343
0.268	0.318
0.268	0.292
0.268	0.268
0.268	0.242
0.268	0.217
0.292	0.217
0.317	0.217
0.341	0.217
0.366	0.217
0.391	0.217
0.416	0.217
0.441	0.217
0.466	0.217
0.491	0.217
0.516	0.217
0.542	0.217
0.566	0.225
0.589	0.234
0.612	0.243
0.631	0.258
0.648	0.276
0.663	0.296
0.68	0.317
0.691	0.337
0.701	0.36
0.707	0.384
0.71	0.408
0.714	0.432
0.717	0.458
0.718	0.483
0.72	0.507
0.72	0.532
0.72	0.557
0.718	0.581
0.715	0.605
0.71	0.629
0.703	0.653
0.694	0.673
0.678	0.698
0.659	0.715
0.64	0.73
0.619	0.743
0.599	0.76
0.579	0.774
0.556	0.783
0.532	0.786
0.508	0.789
0.484	0.794
0.459	0.794
0.434	0.794
0.409	0.794
0.384	0.794
0.36	0.794
0.335	0.794
0.31	0.794
0.268	0.794	docking_point
